external_sku;short_description;description
57504114;"<p> </p>
<p><strong>Hybrydowa trawa firmy AM ROBOTS poprawi przyczepność kosiarek automatycznych i zapewni idealny wygląd trawnika.</strong></p>
<p>Każdy ogród jest wyjątkowy, ale istnieją obszary trawników, w których zdecydowanie zalecamy stosowanie trawy hybrydowej:</p>
<ul>
<li>Pod stacją dokującą i tuż przed nią.</li>
<li>W garażu.</li>
<li>Strome zbocza, aby uniknąć poślizgu robota</li>
<li>Miejsca, w których trawa jest zużyta i nie wygląda zdrowo</li>
</ul>
<p>Trawa hybrydowa AM pozwala naturalnej trawie odrastać i rosnąć przez siatkę. Trawa hybrydowa sprawia, że robot nie utknie w żadnym miejscu na trawniku, dzięki czemu może kosić cały trawnik przez cały sezon.</p>
<p>Chcesz dowiedzieć się więcej o zaletach trawy hybrydowej?  <a href=""/blog/hybrid-grass-as-lawn-protection-no-more-damaged-lawns/""><strong>Zobacz wpis na blogu</strong></a></p>
<p> </p>
<p> </p>";"<h2>Opis</h2>

<p>AM ROBOTS zaleca stosowanie bio kołków do mocowania trawy hybrydowej do podłoża.  Bio kołki rozłożą się w ciągu 2-3 lat, do tego czasu trawa sama przytwierdzi się do podłoża.</p>
<p>Wymiary: 80 cm x 80 cm, 1 m x 20 m i 2 m x 2 m</p>"
57504135;"<p> </p>
<p><strong>Hybrydowa trawa firmy AM ROBOTS poprawi przyczepność kosiarek automatycznych i zapewni idealny wygląd trawnika.</strong></p>
<p>Każdy ogród jest wyjątkowy, ale istnieją obszary trawników, w których zdecydowanie zalecamy stosowanie trawy hybrydowej:</p>
<ul>
<li>Pod stacją dokującą i tuż przed nią.</li>
<li>W garażu.</li>
<li>Strome zbocza, aby uniknąć poślizgu robota</li>
<li>Miejsca, w których trawa jest zużyta i nie wygląda zdrowo</li>
</ul>
<p>Trawa hybrydowa AM pozwala naturalnej trawie odrastać i rosnąć przez siatkę. Trawa hybrydowa sprawia, że robot nie utknie w żadnym miejscu na trawniku, dzięki czemu może kosić cały trawnik przez cały sezon.</p>
<p>Chcesz dowiedzieć się więcej o zaletach trawy hybrydowej?  <a href=""/blog/hybrid-grass-as-lawn-protection-no-more-damaged-lawns/""><strong>Zobacz wpis na blogu</strong></a></p>
<p> </p>
<p> </p>";"<h2>Opis</h2>

<p>AM ROBOTS zaleca stosowanie bio kołków do mocowania trawy hybrydowej do podłoża.  Bio kołki rozłożą się w ciągu 2-3 lat, do tego czasu trawa sama przytwierdzi się do podłoża.</p>
<p>Wymiary: 80 cm x 80 cm, 1 m x 20 m i 2 m x 2 m</p>"
90474584;"<p><strong>AM ROBOTS jest gotowy dostarczyć naszym dealerom najlepsze ostrza do maszyn kablowych.</strong></p>
<p>Nasze ostrza są trwałe i mogą zaoszczędzić instalatorom wiele czasu i pieniędzy, ponieważ dłuższa żywotność prowadzi do mniejszego łamania ostrzy w instalacjach skalistych i na suchym podłożu.<br>
Ostrza są wykonane z hartowanej stali i są traktowane i zabezpieczone przed korozją.</p>";
90879978;"<p><strong>AM ROBOTS jest gotowy dostarczyć naszym dealerom najlepsze ostrza do maszyn kablowych.</strong></p>
<p>Nasze ostrza są trwałe i mogą zaoszczędzić instalatorom wiele czasu i pieniędzy, ponieważ dłuższa żywotność prowadzi do mniejszego łamania ostrzy w instalacjach skalistych i na suchym podłożu.<br>
Ostrza są wykonane z hartowanej stali i są traktowane i zabezpieczone przed korozją.</p>";
90973596;"<p><strong>Ekonomiczna maszyna kablowa z systemem wierteł, pasująca do wszystkich naszych szpul kablowych.</strong></p>
<p>Może instalować przewody od wszystkich producentów robotów, z konfigurowalną obsługą szpul drutu i obsługuje do 1000-metrowych rolek od AM ROBOTS.</p>
<p> </p>
<ul>
<li>Czterosuwowy silnik Loncin do kosiarek pchanych. Maksymalna prędkość 3600 obr.</li>
<li>Specyfikacja hałasu: 72 dB/a</li>
<li>Wydajność: do 600 m/h</li>
<li>Głębokość od 1 do 5 cm pod ziemią</li>
<li>Szybka i wygodna instalacja</li>
<li>Uchwyt odchylany o 180 stopni</li>
<li>Obsługuje kable o średnicy do 6 mm</li>
<li>Licznik w zestawie</li>
</ul>
<p><iframe data-placeholder-image=""https://pub.am-robots.pl/media/am-robots/youtubeFF7Y9OlCtts-maxresdefault.webp"" data-category=""marketing"" data-service=""youtube"" class=""cmplz-placeholder-element cmplz-iframe cmplz-iframe-styles cmplz-video"" data-cmplz-target=""src"" data-src-cmplz=""https://www.youtube.com/embed/FF7Y9OlCtts?feature=oembed"" title=""AM ROBOTS Terra 800 Cable machine"" width=""1080"" height=""608"" src=""about:blank"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe></p>
<p> </p>";
90979796;"<p><strong>Zasilana benzyną maszyna 600MH Perimeter Wire Machine została zaprojektowana przez profesjonalistów w celu zoptymalizowania pracy instalatorów kosiarek automatycznych.</strong></p>
<p>Może instalować przewody wszystkich producentów robotów z konfigurowalną obsługą szpul drutu i obsługuje do 1000 metrów rolek dla AM ROBOTS.</p>
<ul>
<li>Montuje 600 metrów na godzinę</li>
<li>Instaluje się 4-6 cm pod ziemią</li>
<li>Mocny 4-suwowy silnik honda GXH50, 2,1HP</li>
<li>Obsługuje przewody o średnicy do 4mm (do 6mm i do 10mm z dodatkowymi akcesoriami)</li>
<li>Szpule do: 1.000 metrów</li>
<li>Odwracalne ostrze z hartowanej stali, które poradzi sobie z wszystkimi podziemnymi przeszkodami (mocniejsze ostrze z węglików spiekanych dostępne opcjonalnie)</li>
<li>Przenośna maszyna, która zmieści się w każdym bagażniku samochodowym</li>
</ul>
<p>Rewolucyjna konstrukcja 600MH zapewnia wysoką wydajność, mobilność i tym samym rentowność.</p>
<p><strong>Broszura:<br>
</strong></p>
<p><a href=""https://pub.am-robots.pl/media/am-robots/PW_600MH_2020_FLYER_EN_EUR_R00-compressed.pdf"">Pobierz broszurę w języku angielskim</a></p>
<p><a href=""https://pub.am-robots.pl/media/am-robots/PW_600MH_2020_FLYER_FR_EUR_R00-compressed.pdf"">Pobierz broszurę w języku francuskim</a></p>
<p><a href=""https://pub.am-robots.pl/media/am-robots/PW_600MH_2020_FLYER_DE_EUR_R00_compressed.pdf"">Pobierz broszurę w Geman</a></p>
<p> </p>
<p><iframe data-placeholder-image=""https://pub.am-robots.pl/media/am-robots/youtubemXeswtk5ihU-maxresdefault.webp"" data-category=""marketing"" data-service=""youtube"" class=""cmplz-placeholder-element cmplz-iframe cmplz-iframe-styles cmplz-video"" data-cmplz-target=""src"" data-src-cmplz=""https://www.youtube.com/embed/mXeswtk5ihU?feature=oembed"" title=""PMW600MH Cable Machine-  From AM ROBOTS"" width=""1080"" height=""608"" src=""about:blank"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe></p>";"<h2>Opis</h2>

<p><strong>Silnik</strong>: Honda GXH 50, 4-suwowy, 2,1 HP</p>
<p><strong>Zasięg</strong>: Układanie do 600 m na godzinę</p>
<p><strong>Wspornik</strong> szpul z drutem: Pozwala na użycie większości szpul z drutem (do 800 m), wiele możliwych konfiguracji, opcjonalnie wsparcie dla kół ponadwymiarowych</p>
<p><strong>Waga</strong> (w stanie suchym): 38 kg</p>
<p><strong>Wymiary całkowite</strong>: 56 cm x 46 cm x 125 cm</p>
<p><strong>Rama</strong>: Stal malowana proszkowo</p>
<p><strong>Wielopozycyjny uchwyt antywibracyjny</strong>:  Poziom drgań zredukowany o ponad 50%, zwiększony komfort pracy operatora, ergonomiczny Obrót o 30° w prawo, pochylenie o 180° do przodu i do tyłu, ułatwienie pracy w ciasnych przestrzeniach</p>
<p><strong>Przeniesienie napędu</strong>: Samojezdny</p>
<p><strong>W zestawie</strong>:</p>
<p>1x wytrzymałe ostrze z węglików spiekanych w zestawie</p>
<p>1x prowadnica do kabli do 4mm w zestawie</p>
<p><strong>Gwarancja</strong>: Zastosowanie komercyjne: 1 rok Silnik: Honda Gwarancja międzynarodowa</p>
<p> </p>"
89879499;"<p> </p>
<p><strong>Koło miernicze służy do mierzenia ogrodu, jeśli chcesz podać klientowi dokładną wycenę zadania.</strong></p>
<p>Koło miernicze ma bardzo poręczną i składaną konstrukcję.</p>
<p>Jest również wyposażony w boczną podstawę, dzięki czemu można go łatwo umieścić w dowolnym miejscu, bez ryzyka, że koło licznika spadnie.</p>
<p>Jest to obowiązkowa pozycja dla wszystkich profesjonalnych instalatorów.</p>";
90978896;"<p><strong>Zasilana akumulatorem maszyna do układania przewodów obwodowych 600MH-LI została zaprojektowana przez profesjonalistów w celu optymalizacji pracy instalatorów kosiarek automatycznych.<br></strong><br> Może instalować przewody od wszystkich producentów robotów dzięki konfigurowalnej obsłudze szpuli z przewodem i obsługuje rolki o długości do 1000 metrów dla AM-ROBOTS.com</p>
<ul>
<li>Montuje 600 metrów na godzinę</li>
<li>Instaluje się 4-6 cm pod ziemią</li>
<li>Układanie do nachylenia 70% (konieczne dla niektórych kosiarek)</li>
<li>Silnik bezszczotkowy 1.0kW do akumulatorów Lothium-Ion 80/82V</li>
<li>Obsługuje przewody o średnicy do 4mm (do 6mm i do 10mm z dodatkowymi akcesoriami)</li>
<li>Szpule do: 1000 metrów kabla</li>
<li>Odwracalne ostrze z hartowanej stali, które poradzi sobie z wszystkimi podziemnymi przeszkodami (mocniejsze ostrze z węglików spiekanych dostępne opcjonalnie)</li>
<li>Przenośna maszyna, która zmieści się w każdym bagażniku samochodowym</li>
<li>Brak emisji</li>
</ul>
<p><strong>Ważne: Baterie sprzedawane oddzielnie</strong></p>";"<h2>Opis</h2>

<p>bghyghb bSilnik: bezszczotkowy silnik elektryczny o mocy 1,0 kW do akumulatorów litowo-jonowych 80/82 V</p>
<p>Zasięg: Układanie do 600m kabla na godzinę.</p>
<p>Wspornik szpul z drutem: Pozwala na użycie większości szpul z linką (do 800m), wiele możliwych konfiguracji, opcjonalnie wsparcie dla kół ponadwymiarowych</p>
<p>Waga (w stanie suchym): 38 kg</p>
<p>Wymiary całkowite: 56cm x 46cm x 125 cm</p>
<p>Rama: Stal malowana proszkowo</p>"
62899397;"<p class=""x_MsoNormal""><b><span lang=""EN-US"" data-olk-copy-source=""MessageBody"">Zestaw czyszczący do kosiarek automatycznych.</span></b></p>
<p class=""x_MsoNormal""><span lang=""EN-US"">Utrzymuj swoją kosiarkę automatyczną w doskonałym stanie dzięki temu kompleksowemu<b>zestawowi czyszczącemu</b>, zaprojektowanemu w celu przedłużenia żywotności urządzenia i zapewnienia optymalnej wydajności przez cały sezon koszenia.</span></p>
<p class=""x_MsoNormal""><b data-olk-copy-source=""MessageBody"">Zestaw zawiera:</b></p>
<ul type=""disc"">
<li class=""x_MsoNormal""><b><span lang=""EN-US"">Miękka szczotka</span></b><span lang=""EN-US""> – Delikatnie usuwa ścinki trawy, kurz i zanieczyszczenia z delikatnych elementów.</span></li>
<li class=""x_MsoNormal""><b><span lang=""EN-US"">Twarda szczotka z drewnianą rączką</span></b><span lang=""EN-US""> – Idealna do szorowania trudniejszych zabrudzeń i zaschniętej trawy z kół i podwozia.</span></li>
<li class=""x_MsoNormal""><b><span lang=""EN-US"">Ściereczka z mikrofibry</span></b><span lang=""EN-US""> – idealna do czyszczenia czujników, styków ładujących i powierzchni plastikowych bez ryzyka zarysowania.</span></li>
<li class=""x_MsoNormal""><b><span lang=""EN-US"">2 x gąbki czyszczące</span></b><span lang=""EN-US""> – Uniwersalne i chłonne, przeznaczone do ogólnych zadań związanych z czyszczeniem.</span></li>
<li class=""x_MsoNormal""><b><span lang=""EN-US"">Plastikowa skrobaczka</span></b><span lang=""EN-US""> – Bezpiecznie usuwa stwardniałe błoto i zanieczyszczenia z podwozia i kół.</span></li>
<li class=""x_MsoNormal""><b><span lang=""EN-US"">Spray czyszczący</span></b><span lang=""EN-US""> – Specjalnie opracowany do czyszczenia powierzchni plastikowych i metalowych bez uszkadzania elementów elektronicznych.</span></li>
<li class=""x_MsoNormal""><b><span lang=""EN-US"">Rękawice ochronne (przeciwprzecięciowe)</span></b><span lang=""EN-US""> – Wytrzymałe rękawice chroniące dłonie podczas konserwacji.</span></li>
<li class=""x_MsoNormal""><b><span lang=""EN-US"">Śrubokręt</span></b><span lang=""EN-US""> – Przydatny do dostępu i dokręcania elementów kosiarki podczas głębszego czyszczenia lub drobnych napraw.</span></li>
</ul>";"<h2>Opis</h2>

<p class=""x_MsoNormal""><b><span lang=""EN-US"" data-olk-copy-source=""MessageBody"">Dlaczego warto wybrać ten zestaw?</span></b><span lang=""EN-US""><br>
Regularne czyszczenie zapobiega gromadzeniu się brudu, który może wpływać na wydajność koszenia, żywotność baterii i nawigację robota. Dzięki temu kompleksowemu zestawowi możesz konserwować kosiarkę, poprawić jej wydajność i przedłużyć żywotność robota.</span></p>
<ul type=""disc"">
<li class=""x_MsoNormal""><span lang=""EN-US"">Kompatybilny ze wszystkimi markami kosiarek automatycznych</span></li>
</ul>"
62980183;"<p><strong>Narzędzie czyszczące Max Jet to dmuchawa powietrza zaprojektowana w celu ułatwienia czyszczenia kosiarki robota.</strong></p>
<p>Jego strumień powietrza o dużej mocy z łatwością usuwa luźną trawę, brud i zanieczyszczenia z trudno dostępnych miejsc, zapewniając optymalną wydajność i dłuższą żywotność kosiarki automatycznej. Lekkie i łatwe w użyciu narzędzie czyszczące Max Jet pomaga w utrzymaniu robota, usprawniając proces czyszczenia ręcznego.</p>
<p> </p>
<ul type=""disc"">
<li class=""x_MsoListParagraph""><span lang=""EN-US"" data-olk-copy-source=""MessageBody"">Czyści robota (trudno dostępne miejsca)</span></li>
<li class=""x_MsoListParagraph""><span lang=""EN-US"">Łatwy w użyciu</span></li>
<li class=""x_MsoListParagraph""><span lang=""EN-US"">Wysokie ciśnienie powietrza</span></li>
<li class=""x_MsoListParagraph""><span lang=""EN-US"">Akumulator</span></li>
</ul>";"<h2>Opis</h2>

<p data-start=""0"" data-end=""42""><strong>Aby obsługiwać urządzenie, wykonaj następujące kroki:</strong></p>
<ol data-start=""44"" data-end=""397"" data-is-last-node="""">
<li data-start=""44"" data-end=""109"">Dostosuj prędkość tylnego koła, obracając je w prawo.</li>
<li data-start=""110"" data-end=""198"">Naciśnij i przytrzymaj przycisk ON, aby uruchomić urządzenie, a następnie przytrzymaj go podczas korzystania z urządzenia.</li>
<li data-start=""199"" data-end=""263"">Aby zmienić prędkość lub siłę, obróć pokrętło w prawo.</li>
<li data-start=""264"" data-end=""308"">Zwolnij przycisk ON, aby zatrzymać urządzenie.</li>
<li data-start=""309"" data-end=""397"" data-is-last-node="""">Po użyciu należy obrócić tylne kółko (do końca) w lewo, aby całkowicie wyłączyć urządzenie.</li>
</ol>
<p><strong>Parametry produktu</strong></p>
<table>
<tbody>
<tr>
<td width=""321""> Nazwa produktu</td>
<td width=""321""> Super Power Turbo Fan</td>
</tr>
<tr>
<td width=""321""> Model produktu</td>
<td width=""321""> T9</td>
</tr>
<tr>
<td width=""321""> Pojemność akumulatora</td>
<td width=""321""> 4000mAh x 2</td>
</tr>
<tr>
<td width=""321""> Czas trwania ładowania</td>
<td width=""321""> &gt; 2.5h</td>
</tr>
<tr>
<td width=""321""> Napięcie robocze</td>
<td width=""321""> 6-8.4V</td>
</tr>
<tr>
<td width=""321""> Teoretyczna wytrzymałość</td>
<td width=""321""> 4h (pierwszy bieg)</td>
</tr>
<tr>
<td> Rozmiar produktu</td>
<td> 140*108*35mm</td>
</tr>
<tr>
<td> Waga produktu</td>
<td> 285g</td>
</tr>
</tbody>
</table>"
62691699;"<p><strong><br>
Jeśli chcesz mieć pewność, że przyniesiesz najlepsze narzędzie do każdej naprawy lub instalacji kosiarki automatycznej, potrzebujesz naszej przenośnej opalarki AM.</strong></p>
<p>Produkt ten został zaprojektowany do wykonywania napraw na przewodzie granicznym w każdym ogrodzie, w każdym miejscu.</p>
<p>Możesz wykonać ponad 30 napraw na jednym ładowaniu akumulatora, zapewniając najlepszą jakość połączenia, jeśli używasz naszego <a href=""https://am-robots.com/pl/shopold/accessories/connectors/heat-shrink-repair-kit-10-cm/"">zestawu termokurczliwego Pro do napraw</a> do łączenia 2 przewodów.</p>
<p>Pistolet grzewczy zasilany jest prądem o napięciu 18 V, a akumulator 4AH pomoże Ci zapewnić mocne i długotrwałe uderzenie ciepła. Maksymalna temperatura wynosi 550°C i jest idealnie dopasowana do wszystkich złączy termokurczliwych.</p>
<ul>
<li><strong>Niezbędny dla instalatora kosiarek automatycznych</strong></li>
<li><strong>Wydajność bezprzewodowa dzięki akumulatorom litowym</strong></li>
<li><strong>Naprawa ponad 30 przewodów granicznych na jednym ładowaniu</strong></li>
<li><strong>Może być użyty do podłączenia dowolnego przewodu kosiarki automatycznej</strong></li>
</ul>
<p>Szybko przekonasz się, że pistolet grzewczy AM jest Twoim najlepszym przyjacielem w terenie, jeśli musisz użyć taśmy termokurczliwej, rękawów termicznych, cyny lub taśmy elektrycznej.</p>
<p>Bateria: bateria <a href=""https://am-robots.com/pl/shop/tools/heat-gun/heat-gun-battery-18v-4ah/"">litowa 4AH</a></p>
<p>Moc: 18v</p>
<p><iframe data-placeholder-image=""https://pub.am-robots.pl/media/am-robots/youtubepP25fuICJOg-maxresdefault.webp"" data-category=""marketing"" data-service=""youtube"" class=""cmplz-placeholder-element cmplz-iframe cmplz-iframe-styles cmplz-video"" data-cmplz-target=""src"" data-src-cmplz=""https://www.youtube.com/embed/pP25fuICJOg?feature=oembed"" title=""AM ROBOTS Portable Heat Gun"" width=""1080"" height=""608"" src=""about:blank"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe></p>
<p> </p>";"<h2>Opis</h2>

<p>Bateria: bateria litowa 4AH</p>
<p>Zasilanie: 18V DC</p>
<p>Prąd znamionowy: 15A</p>
<p>Maks. temperatura: 550 C.</p>
<p>Maksymalny przepływ powietrza: 200L/min</p>
<p>Przebiegi na jednym ładowaniu: 16,5min</p>"
70509598;"<p><strong><br>
Jeśli chcesz mieć pewność, że przyniesiesz najlepsze narzędzie do każdej naprawy lub instalacji kosiarki automatycznej, potrzebujesz naszej przenośnej opalarki AM.</strong></p>
<p>Produkt ten został zaprojektowany do wykonywania napraw na przewodzie granicznym w każdym ogrodzie, w każdym miejscu.</p>
<p>Możesz wykonać ponad 30 napraw na jednym ładowaniu akumulatora, zapewniając najlepszą jakość połączenia, jeśli używasz naszego <a href=""https://am-robots.com/pl/shopold/accessories/connectors/heat-shrink-repair-kit-10-cm/"">zestawu termokurczliwego Pro do napraw</a> do łączenia 2 przewodów.</p>
<p>Pistolet grzewczy zasilany jest prądem o napięciu 18 V, a akumulator 4AH pomoże Ci zapewnić mocne i długotrwałe uderzenie ciepła. Maksymalna temperatura wynosi 550°C i jest idealnie dopasowana do wszystkich złączy termokurczliwych.</p>
<ul>
<li><strong>Niezbędny dla instalatora kosiarek automatycznych</strong></li>
<li><strong>Wydajność bezprzewodowa dzięki akumulatorom litowym</strong></li>
<li><strong>Naprawa ponad 30 przewodów granicznych na jednym ładowaniu</strong></li>
<li><strong>Może być użyty do podłączenia dowolnego przewodu kosiarki automatycznej</strong></li>
</ul>
<p>Szybko przekonasz się, że pistolet grzewczy AM jest Twoim najlepszym przyjacielem w terenie, jeśli musisz użyć taśmy termokurczliwej, rękawów termicznych, cyny lub taśmy elektrycznej.</p>
<p>Bateria: bateria <a href=""https://am-robots.com/pl/shop/tools/heat-gun/heat-gun-battery-18v-4ah/"">litowa 4AH</a></p>
<p>Moc: 18v</p>
<p><iframe data-placeholder-image=""https://pub.am-robots.pl/media/am-robots/youtubepP25fuICJOg-maxresdefault.webp"" data-category=""marketing"" data-service=""youtube"" class=""cmplz-placeholder-element cmplz-iframe cmplz-iframe-styles cmplz-video"" data-cmplz-target=""src"" data-src-cmplz=""https://www.youtube.com/embed/pP25fuICJOg?feature=oembed"" title=""AM ROBOTS Portable Heat Gun"" width=""1080"" height=""608"" src=""about:blank"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe></p>
<p> </p>";"<h2>Opis</h2>

<p>Bateria: bateria litowa 4AH</p>
<p>Zasilanie: 18V DC</p>
<p>Prąd znamionowy: 15A</p>
<p>Maks. temperatura: 550 C.</p>
<p>Maksymalny przepływ powietrza: 200L/min</p>
<p>Przebiegi na jednym ładowaniu: 16,5min</p>"
60509397;"<p><strong>AM Pro Tracker Plus - Potrafi zlokalizować przerwanie przewodu do głębokości 2 metrów i jest niezbędny dla każdego profesjonalnego instalatora. </strong></p>
<p>Przestań tracić godziny na szukanie zerwanych kabli za pomocą tradycyjnych trackerów.  Dzięki AM Pro Tracker Plus Twoja praca przy naprawie uszkodzonych kabli granicznych stała się zdecydowanie szybsza i prostsza.</p>
<p>AM ROBOTS zbadał rynek, aby znaleźć najlepszy, przyjazny dla użytkownika tracker, który może z łatwością śledzić każdy częściowo lub całkowicie uszkodzony kabel podziemny.<br>
Wyświetlacz pokazuje, gdzie znajduje się kabel, a użytkownik śledzi dźwięk i grafikę sygnału na wyświetlaczu odbiornika, aby zlokalizować przerwę.</p>
<ul>
<li> Maks. długość kabla: 2.000 m</li>
<li> Działa dla wszystkich kabli</li>
<li> Łatwa konfiguracja</li>
<li> Indywidualny wyświetlacz, który zwiększa użyteczność</li>
<li> Wiele opcji ścieżek</li>
<li> Ziemia-Rod w zestawie</li>
<li>USB Rechargeable</li>
<li>Certyfikat IP52</li>
</ul>
<p><strong>Zawiera:</strong><br>
Nadajnik - który należy przymocować do przewodu granicznego<br>
Odbiornik - lokalizuje przerwy wzdłuż kabla granicznego<br>
Pręt uziemiający - do włożenia w ziemię i przymocowania do nadajnika</p>";"<h2>Opis</h2>

<p>AM Pro Tracker Plus</p>
<ul>
<li>Wykrywa zerwane kable i częściowe przerwy we wszystkich przewodach w ścianie i pod ziemią;</li>
<li>Wykrywa bezpieczniki i przypisuje obwody prądowe;</li>
<li>Nadajnik jest zintegrowany z funkcją woltomierza AC/DC, który<br>
może mierzyć<br>
12 do 400V napięcia AC/DC w sposób liniowy:<br>
AC: 12 ~ 400V (50 do 60 Hz) ± 2,5%<br>
DC: 12∼400V ±2.5%</li>
<li>Na ekranie nadajnika można wyświetlić ustawioną moc nadawania,<br>
nadane kody, stan baterii, wykryte napięcie sieciowe, stan AC/DC<br>
AC/DC oraz symbol ostrzegawczy napięcia sieciowego.</li>
<li>Nadajnik posiada funkcję samokontroli w celu wykrycia stanu pracy i wyświetlenia go na ekranie LCD.<br>
i wyświetlania go na ekranie LCD dla potrzeb użytkownika.</li>
<li>Na ekranie odbiornika może być wyświetlana moc nadawcza<br>
nadajnika, nadawane kody, energię nadajnika i jego<br>
baterii, wykryty sygnał indukowany napięciem AC oraz symbol ostrzegawczy dla napięcia sieciowego.<br>
napięcia.</li>
</ul>
<p> </p>
<ul>
<li>Czułość odbiornika może być regulowana ręcznie lub automatycznie.</li>
<li>Odbiornik może automatycznie przemiatać częstotliwość.</li>
<li>Zarówno nadajnik jak i odbiornik mogą pracować w trybie wyciszenia.</li>
<li>Odbiornik jest dostępny z funkcją automatycznego wyłączania (jest wyłączany<br>
automatycznie w ciągu 15 minut braku naciśnięcia klawisza).</li>
<li>Ekran LCD odbiornika wyposażony jest w podświetlenie umożliwiające stosowanie przy słabym oświetleniu.</li>
</ul>
<p> </p>
<ul>
<li>Zarówno nadajnik jak i odbiornik wyposażone są w funkcję latarki podczas pracy w ciemności.<br>
pracy w ciemności.</li>
<li>Kompaktowość, trwałość i poręczność.</li>
</ul>"
60503597;"<p> </p>
<p><strong>Podstawowy lokalizator kabli działa dla kabli znajdujących się nad ziemią.</strong></p>
<p>Ten tracker może zlokalizować do 10 km kabla. Musisz przytrzymać tracker na przewodzie, aby go wykrył.</p>
<p>Urządzenie śledzące może być również używane w przypadku odkopania zakopanego kabla. Zalecamy jednak stosowanie naszego trackera <a href=""https://am-robots.com/pl/shopold/accessories/trackers/auto-mow-pro-cable-tracker/"">Pro do kabli znajdujących się pod ziemią.</a></p>";
46503597;"<p><strong>Winter Box jest używany podczas demontażu stacji dokującej w okresie zimowym.</strong></p>
<p>Pudełko jest w 100% wodoszczelne i może pomieścić do 5<br>
kabli z dołączonymi złączami stacji dokującej oraz jedno złącze 314.<br>
Pudełko tworzy doskonałą osłonę dla kabla granicznego i<br>
i złącza, aby uniknąć wilgoci w zimie. Zabezpieczenie instalacji w okresie zimowym przedłuży żywotność instalacji, stacji dokującej i złącza 314.<br>
instalacji, stacji dokującej i robota.</p>
<ul>
<li>Wodoodporność IP67</li>
<li>Odpowiedni dla wszystkich marek robotów</li>
<li>Łatwy montaż</li>
<li>Przymocować do podłoża</li>
<li>Wymiary: Długość: 21cm, Szerokość: 10cm, Wysokość: 8,6cm.</li>
<li>Zawiera: 1 wodoodporne pudełko i 2 x 18cm kołki</li>
</ul>";
46504297;"<p><strong>Winter Box jest używany podczas demontażu stacji dokującej w okresie zimowym.</strong></p>
<p>Pudełko jest w 100% wodoszczelne i może pomieścić do 5<br>
kabli z dołączonymi złączami stacji dokującej oraz jedno złącze 314.<br>
Pudełko tworzy doskonałą osłonę dla kabla granicznego i<br>
i złącza, aby uniknąć wilgoci w zimie. Zabezpieczenie instalacji w okresie zimowym przedłuży żywotność instalacji, stacji dokującej i złącza 314.<br>
instalacji, stacji dokującej i robota.</p>
<ul>
<li>Wodoodporność IP67</li>
<li>Odpowiedni dla wszystkich marek robotów</li>
<li>Łatwy montaż</li>
<li>Przymocować do podłoża</li>
<li>Wymiary: Długość: 21cm, Szerokość: 10cm, Wysokość: 8,6cm.</li>
<li>Zawiera: 1 wodoodporne pudełko i 2 x 18cm kołki</li>
</ul>";
